tag_id,asset_id,brand_name,tag_name,tag_type,confidence,detection_id,video_url,download_link,start_time_stamp,end_time_stamp,start_frame,end_frame,publication_date,title,description,views,comments,likes,shares,created_at,social_media,publication_year
01GPKKFXQKYMCSMQBSRW5E4XSQ,01GM35KBS5RG33H5NQW25VC850,Aussie Hair US,latino,FACE,0.909235,01GPKKFXQKE9VXK0B84S8EJHKB,https://www.tiktok.com/@aussiehairusa/video/7114370794251095342,j_l8p1oizn5xelo3iaf.ebed64a5f0ccd8125abe88a063a72fdfa60093f2.file_l8p1u0bx2mr8mjtg1.S3_link_of_the_video.mp4,00:00:43,00:00:43,1075,1075,2022-06-28 19:12:14,aussiehairusa,which method is better for u?!  @Lauren Messina #AUSSomeHair,1300,2,52,0,2022-09-30 22:25:35.985988,TikTok,2022
01GPKKFEPYBJF905NXJ1YN0258,01GM35KBS6Y8WNKN2ZW6WJC71S,Aussie Hair US,black,FACE,0.881232,01GPKKFEPYAHCYBD30WYERYE4D,https://www.tiktok.com/@aussiehairusa/video/7110268660303940906,j_l8p1oizn5xelo3iaf.86085181eba9a0249313ebe20a28caa8fc4350dd.file_l8p1sod12ga3nikh36.S3_link_of_the_video.mp4,00:00:00,00:00:08,0,200,2022-06-17 17:53:50,aussiehairusa,she's back and here to slay  @Jasmyne Chantel #AUSSomeHair,1779,2,65,0,2022-09-30 22:25:37.179221,TikTok,2022
01GPKKG6HGH7ZY0QF4SVH2MENZ,01GM35KBS73E8RSQMKB1ED1881,Aussie Hair US,black,FACE,0.883899,01GPKKG6HGG37XM6WG1XBJTFBY,https://www.tiktok.com/@aussiehairusa/video/7107251756224122158,j_l8p1oizn5xelo3iaf.76f8578f0b812cf88b919f77fb306ab8fd347675.file_l8p1uv142r4rlt33y.S3_link_of_the_video.mp4,00:00:43,00:00:51,1075,1275,2022-06-09 14:46:43,aussiehairusa,finally!  a y2k hairstyle for type 4 hair!  @Aubree Danielle  #AUSSomeHair,2300000,20,10500,40,2022-09-30 22:25:40.030811,TikTok,2022
01GPKKG076QCV98AX2CR3YFDM2,01GM35KBS7A22YJNWQZVXQNY2W,Aussie Hair US,asian,FACE,0.901023,01GPKKG076TR90W6A2VKPJMJ78,https://www.tiktok.com/@aussiehairusa/video/7099916575850974506,j_l8p1oizn5xelo3iaf.06d46f32f04536bb487d96736761168b01d547ff.file_l8p1tumz2mnwrbzut4.S3_link_of_the_video.mp4,00:00:00,00:00:51,0,1275,2022-05-20 20:22:27,aussiehairusa,just a lil spritz spritz for all-day volume? were in  @Lizzy #AUSSomeHair,3287,3,166,4,2022-09-30 22:25:41.603363,TikTok,2022
01GPKKFSG014SCFMFP7PRXKJEP,01GM35KBS7KQHCHY5A3W3BHQ0Z,Aussie Hair US,black,FACE,0.916729,01GPKKFSG0BJ41J74RMPGP4K9A,https://www.tiktok.com/@aussiehairusa/video/7107640313400905006,j_l8p1oizn5xelo3iaf.a2897b1a5d12cd0d37ad0f1fc838f0b6691496dd.file_l8p1v9ic19wo7e69hi.S3_link_of_the_video.mp4,00:00:16,00:00:41,400,1025,2022-06-10 15:54:30,aussiehairusa,who else is using a shoe string to style their hair?  @shadaenotadu  #AUSSomeHair,1800000,10,3850,12,2022-09-30 22:25:38.986418,TikTok,2022
01GPKKG08BHN8T32XPG0DCQQJ7,01GM35KBS81P8QKZKMSBQHKNWS,Aussie Hair US,latino,FACE,0.867011,01GPKKG08BCV7DJ6K3S51GHHSD,https://www.tiktok.com/@aussiehairusa/video/7096481796052946222,j_l8p1oizn5xelo3iaf.623ea51e47524e5ccafdf45fe17158fea710a31e.file_l8p1uaji2mn70rgiic.S3_link_of_the_video.mp4,00:00:24,00:00:24,600,600,2022-05-11 14:13:47,aussiehairusa,"hey grown-ups, we've got your kiddos covered! Aussie Kids is now available in stores across the U.S. find them on Instagram at aussiehairkids  @Scarlett and Tiania  #AUSSomeHair",3261,0,202,0,2022-09-30 22:25:42.188699,TikTok,2022
01GPKKG08BRGF8NYGQF760XJ9T,01GM35KBS81P8QKZKMSBQHKNWS,Aussie Hair US,black,FACE,0.959459,01GPKKG08B28Y2R3MKHK3R8THB,https://www.tiktok.com/@aussiehairusa/video/7096481796052946222,j_l8p1oizn5xelo3iaf.623ea51e47524e5ccafdf45fe17158fea710a31e.file_l8p1uaji2mn70rgiic.S3_link_of_the_video.mp4,00:00:25,00:00:26,625,650,2022-05-11 14:13:47,aussiehairusa,"hey grown-ups, we've got your kiddos covered! Aussie Kids is now available in stores across the U.S. find them on Instagram at aussiehairkids  @Scarlett and Tiania  #AUSSomeHair",3261,0,202,0,2022-09-30 22:25:42.188699,TikTok,2022
01GPKKFV0T20TED7SCJTCS77AK,01GM35KBS8JXMHFXNWTZCAP9ND,Aussie Hair US,asian,FACE,0.896123,01GPKKFV0THJFZ7RJXNZ6FBYSZ,https://www.tiktok.com/@aussiehairusa/video/7099495926091369774,j_l8p1oizn5xelo3iaf.ea95d211c193d0ddf37769090ebfccf015b13542.file_l8p1thjt1z81ou4y0a.S3_link_of_the_video.mp4,00:00:11,00:00:11,275,275,2022-05-19 17:10:07,aussiehairusa,its prom season!! give ur outfit the hairstyle it deserves with this look from @Maria Castaneda  #AUSSomeHair,3583,1,91,2,2022-09-30 22:25:42.00114,TikTok,2022
01GPKKFV0T2T57QXEK60305N5D,01GM35KBS8JXMHFXNWTZCAP9ND,Aussie Hair US,middle eastern,FACE,0.86174,01GPKKFV0T3GDHZV8QF3EKPGSW,https://www.tiktok.com/@aussiehairusa/video/7099495926091369774,j_l8p1oizn5xelo3iaf.ea95d211c193d0ddf37769090ebfccf015b13542.file_l8p1thjt1z81ou4y0a.S3_link_of_the_video.mp4,00:00:03,00:00:03,75,75,2022-05-19 17:10:07,aussiehairusa,its prom season!! give ur outfit the hairstyle it deserves with this look from @Maria Castaneda  #AUSSomeHair,3583,1,91,2,2022-09-30 22:25:42.00114,TikTok,2022
01GPKKFV0T7DTHP5B2KTSYB21X,01GM35KBS8JXMHFXNWTZCAP9ND,Aussie Hair US,latino,FACE,0.884208,01GPKKFV0S6G5ZV2MV2PP2H1F4,https://www.tiktok.com/@aussiehairusa/video/7099495926091369774,j_l8p1oizn5xelo3iaf.ea95d211c193d0ddf37769090ebfccf015b13542.file_l8p1thjt1z81ou4y0a.S3_link_of_the_video.mp4,00:00:00,00:00:00,0,0,2022-05-19 17:10:07,aussiehairusa,its prom season!! give ur outfit the hairstyle it deserves with this look from @Maria Castaneda  #AUSSomeHair,3583,1,91,2,2022-09-30 22:25:42.00114,TikTok,2022
01GPKKFX27NKC1HJ5KYTKZ8V54,01GM35KBS9W1TNBPP0HWT80WG7,Aussie Hair US,asian,FACE,0.880461,01GPKKFX27QDJ10Q9K2KY9BCKP,https://www.tiktok.com/@aussiehairusa/video/7090522391444704558,j_l8p1oizn5xelo3iaf.c47dc463bd915dede7ffe9f72ad591618cc9ec9d.file_l8p1tbsq21d4x6mhgv.S3_link_of_the_video.mp4,00:00:00,00:00:04,0,100,2022-04-25 12:48:15,aussiehairusa,pump up the volume with Aussie Miracle Volume! @Sahar shows us how  #AUSSomeHair,3533,2,80,1,2022-09-30 22:25:43.637672,TikTok,2022
01GPKNHYBQHXJ48H8F3BRBGWPJ,01GE8A7KZ5QR7HZ82N1XSDK22X,Elvive,middle eastern,FACE,0.874306,01GPKNHYBQ0CPYQAPEFDEDE6BZ,https://www.tiktok.com/@lorealparisusa/video/7147708669319466286,j_l8p2bthg2eq60v070k.63d637aafb9b7174015348bb1396e9370fe85111.file_l8p2hkcnpyh179kt7.S3_link_of_the_video.mp4,00:00:18,00:00:19,450,475,2022-09-26 15:20:35,lorealparisusa,Get salon glossy hair just like @Angel Clark with #everpureglossing #noappointmentneeded ,1873,0,34,0,2022-09-30 22:41:32.141027,TikTok,2022
01GPKNHYBQZCDNM85A45HB5R58,01GE8A7KZ5QR7HZ82N1XSDK22X,Elvive,white,FACE,0.929921,01GPKNHYBQ7W60J2F3QW4Q4A1Z,https://www.tiktok.com/@lorealparisusa/video/7147708669319466286,j_l8p2bthg2eq60v070k.63d637aafb9b7174015348bb1396e9370fe85111.file_l8p2hkcnpyh179kt7.S3_link_of_the_video.mp4,00:00:23,00:00:23,575,575,2022-09-26 15:20:35,lorealparisusa,Get salon glossy hair just like @Angel Clark with #everpureglossing #noappointmentneeded ,1873,0,34,0,2022-09-30 22:41:32.141027,TikTok,2022
01GPKNHYD3GFAG9DN7A2GT86W0,01GE8A7KZ5QR7HZ82N1XSDK22X,Elvive,latino,FACE,0.85944,01GPKNHYD3F1C80FZR49DD63RH,https://www.tiktok.com/@lorealparisusa/video/7147708669319466286,j_l8p2bthg2eq60v070k.63d637aafb9b7174015348bb1396e9370fe85111.file_l8p2hkcnpyh179kt7.S3_link_of_the_video.mp4,00:00:27,00:00:28,675,700,2022-09-26 15:20:35,lorealparisusa,Get salon glossy hair just like @Angel Clark with #everpureglossing #noappointmentneeded ,1873,0,34,0,2022-09-30 22:41:32.141027,TikTok,2022
01GPKNHY5TX1ZHXSXD75MAH8BT,01GE8A7KZ9C591X56CB6DR8NMY,Elvive,asian,FACE,0.897999,01GPKNHY5T7ZWXYPC2XRYW0W92,https://www.tiktok.com/@lorealparisusa/video/7146602134018985258,j_l8p2bthg2eq60v070k.bf3a8c50210431b6488980cab1f7ad9a34949152.file_l8p2hg4ywzdvq2fcv.S3_link_of_the_video.mp4,00:00:26,00:00:28,650,700,2022-09-23 15:46:22,lorealparisusa,Indulge in salon luxury at home just like @Ellen V Lora with #everpuresimplyclean #hairtok #fyp ,1941,0,31,1,2022-09-30 22:41:32.544783,TikTok,2022
01GPKNJ7P5Y2XWQMNDHYR87TAR,01GE8A7KZHTNHB4ZBD5PM6PP4V,Elvive,asian,FACE,0.898668,01GPKNJ7P5FYGM1Z2E4WY5G4DT,https://www.tiktok.com/@lorealparisusa/video/7146234028209884462,j_l8p2bthg2eq60v070k.c1eca8eddd2c187714253c249213960b12736fec.file_l8p2htrmx08o8xaxy.S3_link_of_the_video.mp4,00:00:15,00:00:18,400,475,2022-09-22 15:58:15,lorealparisusa,Setting the gold standard on set with @oscardelarenta x Elnett  #fyp #nyfw ,1568,0,20,1,2022-09-30 22:41:32.993795,TikTok,2022
01GPKNJ38PQ4H4ENV88RA4T48V,01GE8A7KZVC3CGYAFSTG617DVN,Elvive,white,FACE,0.85589,01GPKNJ38P1KD7BTZ4768MY12N,https://www.tiktok.com/@lorealparisusa/video/7139236180435946794,j_l8p2bthg2eq60v070k.4521d1b750f625f2f92ccfb2c0b578b2e4934e47.file_l8p2i26k1ivvk10gc9.S3_link_of_the_video.mp4,00:00:00,00:00:19,0,475,2022-09-03 19:22:37,lorealparisusa,Too busy this LDW to tend to your hair? Elvive Dream Lengths #wonderwater only takes 8 seconds! @christina stratton ,2312,0,48,1,2022-09-30 22:41:34.926138,TikTok,2022
01GPKNJ772JP16EB42F2VT2VV5,01GE8A7KZYZ11ZN3W8GSN2E48K,Elvive,latino,FACE,0.853824,01GPKNJ7724P703D09RQNQGASB,https://www.tiktok.com/@lorealparisusa/video/7135130402712325418,j_l8p2bthg2eq60v070k.8a25f987f9f1e5cc391dc4b733875aa4f01aabff.file_l8p2hkhb16u4c5mqj9.S3_link_of_the_video.mp4,00:00:25,00:00:25,625,625,2022-08-23 17:50:07,lorealparisusa,Looking for an affordable dupe? @the.masontwins have just the thing. PERIOD.  #everpurebonding #hairtok #fyp ,2102,0,50,0,2022-09-30 22:41:38.115655,TikTok,2022
01GPKNJ9G228F1TAGK98Z4W7G3,01GE8A7M045QFJSX4YGPYD70W2,Elvive,white,FACE,0.893418,01GPKNJ9G27TCJ4AE46SEGBPPS,https://www.tiktok.com/@lorealparisusa/video/7124425793391971627,j_l8p2bthg2eq60v070k.a40d8d44ca31853757cb56b197265f06b37907d0.file_l8p2j008ie123jmuv.S3_link_of_the_video.mp4,00:00:00,00:00:03,0,75,2022-07-25 21:30:47,lorealparisusa,See why @Emily & Haley Fergie prefer #EverPureBonding as an affordable dupe. Shop now @CVS Pharmacy,2469,0,56,0,2022-09-30 22:41:42.587083,TikTok,2022
01GPKNJ8GT58XX76T3FTWJT2JP,01GE8A7M0699J2SWNM5J2M1VNF,Elvive,white,FACE,0.85854,01GPKNJ8GTHGGYSN2QP7GYDYHM,https://www.tiktok.com/@lorealparisusa/video/7110238855743196459,j_l8p2bthg2eq60v070k.cf1d89daa5b5f3b2795306e0a31fa3e9f77b1ad6.file_l8p2hfsr1nbz0iyhb1.S3_link_of_the_video.mp4,00:00:14,00:00:15,350,375,2022-06-17 15:58:11,lorealparisusa,Have you ever seen hair look so good? @Hannah Ann Sluss is getting all the benefits of our EverPure 21-in-1 Spray ,870300,0,1573,50,2022-09-30 22:41:43.455519,TikTok,2022
01GPKNJFTMCE3Q0MDJ4055E0XH,01GE8A7M17RB3MMWP9923ZGASV,Elvive,white,FACE,0.866221,01GPKNJFTMP8PZY2F82KZWN4SG,https://www.tiktok.com/@lorealparisusa/video/7056782468514598190,j_l8p2bthg2eq60v070k.7c3a42a865b011434ad8670eb4cbcfffb32e74e3.file_l8p2ie3z1lorxf7njz.S3_link_of_the_video.mp4,00:00:12,00:00:14,300,350,2022-01-24 14:40:07,lorealparisusa,How to strengthen those weak hair bonds @Jac Anderson #hairhowto #fypage #everpurebonding #bonding,10200,0,236,2,2022-09-30 22:41:52.424573,TikTok,2022
01GPKNKVVE2A2NQ1AVJ3CT8FKK,01GE8ARKGHCCSGFNGVZQ7V2BJF,Dove Hair US,middle eastern,FACE,0.860179,01GPKNKVVESCPW4YD7A8YEYJPP,https://www.tiktok.com/@dove/video/7065287821803867438,j_l8p2kxfm1rb30ksbue.70938f48f683a162330dd9970d401fc7a01898d3.file_l8p2ofm6kaa7htirh.S3_link_of_the_video.mp4,00:00:21,00:00:21,525,525,2022-02-16 12:45:14,dove,#ThatsNotMyName  Stand up to bullying with our #DoveSelfEsteemProject Challenge and boost #SelfEsteem at the  in bio #Dove #PelaBelezaSemPadres,12600,19,756,30,2022-09-30 22:49:54.011794,TikTok,2022
01GPKNM9GZ3GK474TSR3S1N6MH,01GE8ARKGP3103R1NK9ATHSXN1,Dove Hair US,black,FACE,0.879535,01GPKNM9GZYR8419WW4JYSNN58,https://www.tiktok.com/@dove/video/7064987402686991663,j_l8p2kxfm1rb30ksbue.b1d0431bee0da87516bc2dd95439bd994cb876b5.file_l8p2q98f126g53mg9j.S3_link_of_the_video.mp4,00:00:00,00:00:12,0,300,2022-02-15 17:19:26,dove, PSA from #DovePartner @iamtabithabrown. Race-based #HairDiscrimination can start #AsEarlyAsFive. Take action at the  in bio today,9091,11,451,0,2022-09-30 22:49:55.027124,TikTok,2022
01GPKNM12E0SB230RCSDVW8ZK4,01GE8AZG06QJWAHZQVDX45XPG8,Dove Hair US,white,FACE,0.919948,01GPKNM12D0CZ730WH75402JHZ,https://www.tiktok.com/@dove/video/7093852062613572910,j_l8p2kxfm1rb30ksbue.b0a510e75c5529c75ad5ffae73de667982f3aaad.file_l8p2nwck1jhxqwtfrn.S3_link_of_the_video.mp4,00:00:00,00:00:05,0,125,2022-05-04 12:09:03,dove,Youve got the power #DovePartners @Victoria Garrick @Jessica Enslow @kelly u @Ayumi Lashley have joined us to detox their feeds  Now its your turn #Dove #TheDoveSelfEsteemProject #DetoxYourFeed #TacklingToxicBeautyAdvice #SelfEsteem #ToxicBeauty #BeautyAdvice #LetsChangeBeauty #IveGotThePower,4860,7,140,5,2022-09-30 22:49:31.814609,TikTok,2022
01GPKNM12E8V05QKAZJSZJMHE6,01GE8AZG06QJWAHZQVDX45XPG8,Dove Hair US,middle eastern,FACE,0.874847,01GPKNM12EZ70ABJSA2PP49C0C,https://www.tiktok.com/@dove/video/7093852062613572910,j_l8p2kxfm1rb30ksbue.b0a510e75c5529c75ad5ffae73de667982f3aaad.file_l8p2nwck1jhxqwtfrn.S3_link_of_the_video.mp4,00:00:07,00:00:08,175,200,2022-05-04 12:09:03,dove,Youve got the power #DovePartners @Victoria Garrick @Jessica Enslow @kelly u @Ayumi Lashley have joined us to detox their feeds  Now its your turn #Dove #TheDoveSelfEsteemProject #DetoxYourFeed #TacklingToxicBeautyAdvice #SelfEsteem #ToxicBeauty #BeautyAdvice #LetsChangeBeauty #IveGotThePower,4860,7,140,5,2022-09-30 22:49:31.814609,TikTok,2022
01GPKNM7Y9XNYEQ07QP8TVG47Z,01GE8AZG09T94SYND6S3MS86KW,Dove Hair US,black,FACE,0.91205,01GPKNM7Y9TNSQ86F98GFHV014,https://www.tiktok.com/@dove/video/7093152629899054382,j_l8p2kxfm1rb30ksbue.72e85382ab3f32c3a9cb09eaecbaf28fa86526b7.file_l8p2o1ldkb0jk9e2f.S3_link_of_the_video.mp4,00:00:00,00:00:23,0,575,2022-05-02 14:54:54,dove," Listen up. Its time to #DetoxYourFeed  #DovePartners @Gab Union & Zaya Wade have joined our #DoveSelfEsteemProject movement to tackle toxic #BeautyAdvice on social media  Join us, #DetoxYourFeeds & inspire others to do the same  #Dove #DovePartner #SelfEsteem #ToxicBeauty #LetsChangeBeauty",6687,17,306,4,2022-09-30 22:49:32.273359,TikTok,2022
01GPKNM83B2WDX7CHKGJBMZB3Z,01GE8AZG0EQZ7RZSBAE6D24BHS,Dove Hair US,latino,FACE,0.854561,01GPKNM83BT2Y8P4VJH0RJRJR3,https://www.tiktok.com/@dove/video/7094269233625861419,j_l8p2kxfm1rb30ksbue.2953b91969b91e616351ac38c2a756126e5ba7d7.file_l8p2nvqg1blsnnfr0l.S3_link_of_the_video.mp4,00:00:03,00:00:17,75,425,2022-05-05 15:07:53,dove,"If #DovePartner @Nikki Garza says its time to #DetoxYourFeed, then its time to #DetoxYourFeed  Weve got the power   #Dove #TheDoveSelfEsteemProject #DetoxYourFeed #TacklingToxicBeautyAdvice #SelfEsteem #ToxicBeauty #BeautyAdvice #LetsChangeBeauty #IveGotThePower",66400000,20,95100,208,2022-09-30 22:49:30.749674,TikTok,2022
01GPKNM49DKBPN6JAHN7M31B4E,01GE8AZG0HP08DKCZTHYYD3ASW,Dove Hair US,latino,FACE,0.868102,01GPKNM49DFPH1SRYHVEX8ZF69,https://www.tiktok.com/@dove/video/7088723307129736494,j_l8p2kxfm1rb30ksbue.dbaf69860e82b41847bc9e8ea5d380894419e921.file_l8p2np6o2q5k5gu0fc.S3_link_of_the_video.mp4,00:00:06,00:00:06,150,150,2022-04-20 16:26:51,dove," Recreate #OliviaRodrigos glossy #Grammys look  Celeb hairstylist @Clayton Hawkins loves our #HairTherapy range  and we dont blame him  Get #RedCarpet ready with #Dove Brilliant Gloss Repair Serum, 7in1 Miracle Mist  & Extra Hold Hairspray #DovePartner #HairTutorial #HairHack",8767,11,270,2,2022-09-30 22:49:34.421469,TikTok,2022
01GPKNM49DM65V3KAYFPWEW2BE,01GE8AZG0HP08DKCZTHYYD3ASW,Dove Hair US,asian,FACE,0.880942,01GPKNM49D5BVVYNCMWYS4N1CT,https://www.tiktok.com/@dove/video/7088723307129736494,j_l8p2kxfm1rb30ksbue.dbaf69860e82b41847bc9e8ea5d380894419e921.file_l8p2np6o2q5k5gu0fc.S3_link_of_the_video.mp4,00:00:02,00:00:02,50,50,2022-04-20 16:26:51,dove," Recreate #OliviaRodrigos glossy #Grammys look  Celeb hairstylist @Clayton Hawkins loves our #HairTherapy range  and we dont blame him  Get #RedCarpet ready with #Dove Brilliant Gloss Repair Serum, 7in1 Miracle Mist  & Extra Hold Hairspray #DovePartner #HairTutorial #HairHack",8767,11,270,2,2022-09-30 22:49:34.421469,TikTok,2022
01GPKNMNQJ0PA6FM2KVRC4JQZH,01GE8AZG0WJAYQJ2F4XEPAY958,Dove Hair US,white,FACE,0.875593,01GPKNMNQJ6JKC2H2WCCD8HEAD,https://www.tiktok.com/@dove/video/7077584990590029102,j_l8p2kxfm1rb30ksbue.17303322ded90340ba45133a7bd37084f5d34d12.file_l8p2nz7co7yhmr2cn.S3_link_of_the_video.mp4,00:00:11,00:00:16,275,400,2022-03-21 16:04:30,dove,Join #DovePartner @sophjbutler to say NO  to filters that distort our authentic beauty #DoveSelfEsteemProject #NoFilter #NoDigitalDistortion #Dove #ReverseSelfie,10600,5,356,4,2022-09-30 22:49:44.631417,TikTok,2022
01GPKNMC261Q7BZ4K9D0BV8HB6,01GE8AZG1C142VKANZ3YSP1BJS,Dove Hair US,indian,FACE,0.860473,01GPKNMC26N8M508HAF9ZYB3AB,https://www.tiktok.com/@dove/video/7080165975881960746,j_l8p2kxfm1rb30ksbue.b3a6f1b61f328faacc6201a23adfacd517384687.file_l8p2np5v1q1ghnc5ii.S3_link_of_the_video.mp4,00:00:05,00:00:05,125,125,2022-03-28 15:00:03,dove,Goodbye #DrawMyBody  Hello #Kindness   Use this sound  & the drawing filter. Lets start a new #DrawingTrend #YouAreEnough #Dove #BodyPositivity #BeautyStandards,15400,18,659,14,2022-09-30 22:49:42.479755,TikTok,2022
01GPKNMC26CYE9NYYQ4SMH8TN4,01GE8AZG1C142VKANZ3YSP1BJS,Dove Hair US,black,FACE,0.877427,01GPKNMC263EB9P8ZXS6ADPJGX,https://www.tiktok.com/@dove/video/7080165975881960746,j_l8p2kxfm1rb30ksbue.b3a6f1b61f328faacc6201a23adfacd517384687.file_l8p2np5v1q1ghnc5ii.S3_link_of_the_video.mp4,00:00:04,00:00:04,100,100,2022-03-28 15:00:03,dove,Goodbye #DrawMyBody  Hello #Kindness   Use this sound  & the drawing filter. Lets start a new #DrawingTrend #YouAreEnough #Dove #BodyPositivity #BeautyStandards,15400,18,659,14,2022-09-30 22:49:42.479755,TikTok,2022
01GPKNMWV6NZX765ZNCA4NKT8N,01GE8BQ400HSMSWVQQKFT9X04H,Dove Hair US,asian,FACE,0.900672,01GPKNMWV6PFJFT82QSWQETSAY,https://www.tiktok.com/@dove/video/7148071517673245998,j_l8p2kxfm1rb30ksbue.7d6d7197b6dcba9c83223f599d16626290fd1540.file_l8p2ooj21jmjewop9q.S3_link_of_the_video.mp4,00:00:11,00:00:11,275,275,2022-09-27 14:48:25,dove,"#GameOn @EGXOfficial  We announced some  exciting news  at #EGX  the UKs biggest gaming event with over 75,000 gamers  #LetsChangeBeauty is taking on the virtual world  Join us to transform #gaming into a positive place for women and girls  Discover #RealVirtualBeauty   in bio #Dove #DoveSelfEsteemProject #GamingLife #GamingOnTikTok #GamingSetup",1238,4,56,0,2022-09-30 22:48:38.134548,TikTok,2022
01GPKNN4CS5YM19FFF8GCWNG8Z,01GE8BQ404F3DPDXJESH8JE7QG,Dove Hair US,latino,FACE,0.861051,01GPKNN4CSCQ01QK9YPYC8DKQ4,https://www.tiktok.com/@dove/video/7145477943358147882,j_l8p2kxfm1rb30ksbue.e03542703a1263faadd5bddeefd8cbd67e07ce3f.file_l8p2pz5fzq8eofpe5.S3_link_of_the_video.mp4,00:00:10,00:00:11,250,275,2022-09-20 15:04:13,dove,Our Hair Therapy Collection has never looked so nourishing  #DovePartner @nicolezaajac Our Dry Scalp Care range locks in moisture to soothe dry scalps and nourish hair  Let us know if you wanna try it  #Dove #HairTherapy #DoveHairTherapy #HairCare #ShowerTime #HairTok #WashDay #HairCare #HairCareRoutine #ShowerTok #Shampoo #Conditioner #SelfCare,2651,4,74,1,2022-09-30 22:48:41.973624,TikTok,2022
01GPKNMVHT2EGW79MZ66R40X6A,01GE8BQ407PER1P7485ZSTCAGY,Dove Hair US,white,FACE,0.912397,01GPKNMVHSJXSR42MKXNZ5T7MB,https://www.tiktok.com/@dove/video/7140283153792470315,j_l8p2kxfm1rb30ksbue.0b06358988a5a6d852014b6444eb36570950137a.file_l8p2qv5817teqxe6cd.S3_link_of_the_video.mp4,00:00:00,00:00:11,0,300,2022-09-06 15:05:27,dove,Thank you #DovePartner @melaniiemurphy for keeping it real on postpartum hair loss  Smashing your #HairGrowth goals  Anyone else stocking up on Intensive Repair?  #Dove #DoveShampoo #DoveConditioner #DoveIntensiveRepair #HairCare #HairCareRoutine #HairCareJourney #HairLoss #PostPartumHair #PostPartumHairLoss,2511,0,54,1,2022-09-30 22:48:46.744005,TikTok,2022
01GPKNMXYQCCBNJ59TE0TJ99RB,01GE8BQ40NYA5AWPM6FH9B3VEV,Dove Hair US,white,FACE,0.867758,01GPKNMXYQTEH07ZD472G1WDCB,https://www.tiktok.com/@dove/video/7127294477701500202,j_l8p2kxfm1rb30ksbue.3066dd710bf0b6fa187b0fbdc8c74aa02c753dc5.file_l8p2s2vh19ay4drdgj.S3_link_of_the_video.mp4,00:00:03,00:00:03,75,75,2022-08-02 15:02:46,dove,"We are all so beautiful in our own unique ways and deserve to be celebrated Yes, yes, yes #DovePartner @joyjah  We love seeing the power of our community supporting #TheCROWNAct  Tap the  in our bio to sign the petition #Dove #PassTheCROWN #NationalCROWNDay #NaturalHair #HairLove #SelfLove",4509,4,146,3,2022-09-30 22:49:04.839596,TikTok,2022
01GPKNNFJV6TC6DRJRCCCG24CK,01GE8BQ40Y6BZH5JYPTZW4GVTF,Dove Hair US,black,FACE,0.853444,01GPKNNFJVFGXRQTQP9828S3WY,https://www.tiktok.com/@dove/video/7119527483925531950,j_l8p2kxfm1rb30ksbue.82fd8a8a5468fa667d69eac055c50e609e321db9.file_l8p2quu4ku0miakqv.S3_link_of_the_video.mp4,00:00:43,00:01:07,1075,1675,2022-07-12 16:42:51,dove,That crown?  #DovePartner Asha Bromfield giving us an Amplified Textures #HairCareRoutine fit for a queen before the #BETAwards #Dove #DoveAmplifiedTextures #DoveHairCare #HairCareProducts #NaturalHair #NaturalHairStyles #ShowerTok #AfroHair #BlackHair,46800,14,5361,17,2022-09-30 22:49:12.661666,TikTok,2022
01GPKNN6CV02M5WCW1HBDM82S2,01GE8BQ41D3CC9ZQ4VCE8KE3CS,Dove Hair US,middle eastern,FACE,0.906102,01GPKNN6CVE5X717ZGX4RJX453,https://www.tiktok.com/@dove/video/7106887684752166190,j_l8p2kxfm1rb30ksbue.2afdbedaeb17fdbeb3d72f09fcd1c0cbdac18869.file_l8p2op9j2doluk1a1k.S3_link_of_the_video.mp4,00:00:11,00:00:14,300,350,2022-06-08 15:13:55,dove,I LOVE a #SelfCare day  were with you #DovePartner @meganandliz  Our go-to shower is number 3  #Dove #SelfCare #Hair #HairCare #HairRoutine #HairTok #HairRitual #HairGoals #ShowerTok #DoveHairTherapy #HairLove,9997,12,589,5,2022-09-30 22:49:20.135732,TikTok,2022
01GPKNN6CVRS0XRSXQ5ZVJJHDA,01GE8BQ41D3CC9ZQ4VCE8KE3CS,Dove Hair US,white,FACE,0.889004,01GPKNN6CVP9X3QGGQSAR2XZSV,https://www.tiktok.com/@dove/video/7106887684752166190,j_l8p2kxfm1rb30ksbue.2afdbedaeb17fdbeb3d72f09fcd1c0cbdac18869.file_l8p2op9j2doluk1a1k.S3_link_of_the_video.mp4,00:00:00,00:00:01,0,25,2022-06-08 15:13:55,dove,I LOVE a #SelfCare day  were with you #DovePartner @meganandliz  Our go-to shower is number 3  #Dove #SelfCare #Hair #HairCare #HairRoutine #HairTok #HairRitual #HairGoals #ShowerTok #DoveHairTherapy #HairLove,9997,12,589,5,2022-09-30 22:49:20.135732,TikTok,2022
